car name,engine_capacity,cylinder,horse_power,top_speed,brand,country,num_seats,Price_USD
Chevrolet Equinox 2021 1.5T LS (FWD),1.5,4,170,190,chevrolet,ksa,5,25245.0
Hyundai H1 2021 9-Seater Wagon A/T Base,2.4,4,175,182,hyundai,ksa,9,26581.5
Renault Megane 2021 1.6L PE,1.6,4,115,180,renault,ksa,5,18279.0
Nissan X-Trail 2021 SV X-Treamer AWD (7-Seater),2.5,4,169,170,nissan,ksa,7,32373.000000000004
Toyota Rav4 2021 2.0L LE AWD,2.0,4,170,200,toyota,ksa,5,27789.750000000004
Mitsubishi Montero Sport 2021 3.0L GLX (2WD) mid,3.0,6,215,182,mitsubishi,ksa,5,30901.500000000004
Peugeot 3008 2021 1.6T Active,1.6,4,165,205,peugeot,ksa,5,24300.0
GMC Terrain 2021 1.5T SLE (FWD),1.5,4,170,200,gmc,ksa,5,29295.000000000004
Toyota Innova 2021 2.8T STD Diesel,2.8,4,174,170,toyota,ksa,8,29808.000000000004
Suzuki Vitara 2021 1.6L GLX 2WD,1.6,4,115,180,suzuki,ksa,5,23008.050000000003
Toyota Innova 2021 2.7L STD,2.7,4,164,170,toyota,ksa,8,27945.000000000004
Changan CS35 2021 1.6L Full Option (2WD),1.6,4,123,180,changan,ksa,5,13743.0
Honda CR-V 2021 DX (2WD),2.4,4,184,200,honda,ksa,5,28534.95
Hyundai Kona 2021 1.6L T-GDI GLS Premium Sunroof (AWD),1.6,4,175,205,hyundai,ksa,5,23220.0
Mazda CX-5 2021 2.5L GT (AWD),2.5,4,188,210,mazda,ksa,5,32432.4
Mitsubishi Outlander 2021 3.0L GLS (7-Seater) High,3.0,6,227,205,mitsubishi,ksa,7,28107.000000000004
Kia Cerato Hatchback 2021 1.6L Base,1.6,4,130,190,kia,ksa,5,20904.48
Subaru XV 2021 2.0L Standard,2.0,4,150,194,subaru,ksa,5,25110.0
Toyota Camry 2021 2.5L GLE (204 HP),2.5,4,205,195,toyota,ksa,5,30149.550000000003
Mitsubishi Pajero 2021 3.5L GLS 5 Door,3.5,6,189,180,mitsubishi,ksa,7,35869.5
Peugeot 5008 2021 1.6T Active,1.6,4,180,219,peugeot,ksa,7,26325.0
Toyota Hilux 2021 2.7L GLX Double Cab M/T (4x2),2.7,4,164,165,toyota,ksa,6,29373.300000000003
Toyota Hilux 2021 2.7L GLX 2 Double Cab M/T (4x2),2.7,4,164,165,toyota,ksa,5,30335.850000000002
Chevrolet Malibu 2021 1.5L Turbo Premier,1.5,4,165,220,chevrolet,ksa,5,31611.600000000002
Nissan Navara 2021 2.5L ASF 4x2 M/T,2.5,4,158,160,nissan,ksa,6,26482.140000000003
Toyota Camry 2021 2.5L LE HEV (215 HP),2.5,4,292,221,toyota,ksa,5,27510.300000000003
Toyota Fortuner 2021 2.7L GX2 (4X2),2.7,4,160,180,toyota,ksa,7,31826.250000000004
Toyota Camry 2021 2.5L Lumiere Hybrid (212 HP),2.5,4,212,200,toyota,ksa,5,40675.5
Toyota Hilux 2021 2.7L GL 2 Double Cab M/T (4x4),2.7,4,164,165,toyota,ksa,6,30770.550000000003
Nissan X-Trail 2021 SL AWD (7-Seater) W/Safety Shield,2.5,4,169,170,nissan,ksa,7,34289.73
Toyota Camry 2021 2.5L GLE HEV,2.5,4,176,200,toyota,ksa,5,30646.350000000002
Nissan Navara 2021 2.5L CPR 4x2 A/T W/BS,2.5,4,158,160,nissan,ksa,5,28157.49
Chevrolet Malibu 2021 1.5L Turbo LT,1.5,4,165,220,chevrolet,ksa,5,24416.100000000002
Nissan Navara 2021 2.5L CSF 4WD DIESEl 6MT W/BS,2.5,4,168,155,nissan,ksa,5,27082.350000000002
Honda Odyssey J 2021 2.4 EX,2.4,4,172,170,honda,ksa,8,35676.450000000004
Haval H6 2021 Supreme,2.0,4,197,170,haval,ksa,5,19977.300000000003
Haval H6 2021 Intelligent,2.0,4,197,170,haval,ksa,5,18357.300000000003
Kia Optima 2021 2.0L T-GDI GT,2.0,4,240,205,kia,ksa,5,32521.500000000004
Haval H6 2021 Fashionable,2.0,4,197,170,haval,ksa,5,16983.0
Hyundai Tucson 2021 2.4L GDI Full Option (AWD),2.4,4,181,180,hyundai,ksa,5,32400.000000000004
Peugeot 3008 2021 1.6T Allure,1.6,4,165,205,peugeot,ksa,5,28350.000000000004
Kia Cerato Hatchback 2021 1.6L Top,1.6,4,130,190,kia,ksa,5,24498.18
Kia Optima 2021 2.4L GDI,2.4,4,185,205,kia,ksa,5,20403.9
Nissan Altima 2021 2.0 Turbo SV,2.0,4,248,220,nissan,ksa,5,29025.000000000004
Toyota Fortuner 2021 2.4L GX2 Diesel (4X4),2.4,4,147,175,toyota,ksa,7,37197.9
Nissan Altima 2021 2.5 S,2.5,4,188,220,nissan,ksa,5,26504.010000000002
Ford EcoSport 2021 1.5 Trend,1.5,4,120,170,ford,ksa,5,34303.5
Mitsubishi Pajero 2021 3.8L GLS 3 Door High,3.8,6,241,180,mitsubishi,ksa,5,34317.0
Chevrolet Malibu 2021 2.0L Turbo LT,2.0,4,250,250,chevrolet,ksa,5,26705.7
Nissan Altima 2021 2.5 Sport,2.5,4,188,220,nissan,ksa,5,28404.000000000004
Skoda Octavia A8 2021 Ambition 1.6,1.6,4,110,190,skoda,ksa,5,23076.9
Nissan Altima 2021 2.0 Turbo SL,2.0,4,248,220,nissan,ksa,5,36642.51
Peugeot Boxer 2021 2.2L Diesel (L4H3),2.2,4,130,150,peugeot,ksa,2,31023.000000000004
Toyota Land Cruiser Pick Up 2021 4.0L Hard Top Standard (M/T),4.0,6,228,180,toyota,ksa,7,35365.950000000004
Toyota Fortuner 2021 2.7L GX2 (4X4),2.7,4,160,180,toyota,ksa,7,34558.65
Skoda Octavia A8 2021 Active 1.6,1.6,4,110,190,skoda,ksa,5,19022.850000000002
Isuzu D-MAX 2021 3.0L Crew Cab 4WD GT,3.0,4,190,170,isuzu,ksa,5,22950.0
Toyota Hilux 2021 2.7L S GLX Double Cab M/T (4x4),2.7,4,164,165,toyota,ksa,5,35179.65
Toyota Land Cruiser Pick Up 2021 4.0L Single Cab Standard (M/T),4.0,6,228,180,toyota,ksa,3,35521.200000000004
Ford Taurus 2021 2.0L EcoBoost Ambient,2.0,4,240,200,ford,ksa,5,34303.5
Toyota Hilux 2021 2.4L S GLX Double Cab DSL M/T (4x4),2.4,4,147,175,toyota,ksa,5,38346.75
Peugeot 5008 2021 1.6T Allure,1.6,4,165,206,peugeot,ksa,7,30915.000000000004
Toyota Land Cruiser Pick Up 2021 4.0L Hard Top DLX (M/T),4.0,6,228,180,toyota,ksa,5,36483.75
Ford Taurus 2021 2.0L EcoBoost Trend,2.0,4,240,200,ford,ksa,5,36496.98
Toyota Hilux 2021 2.7L S GLX Double Cab (4x4),2.7,4,164,170,toyota,ksa,5,36639.0
Jeep Compass 2021 2.4L Longitude (4x4),2.4,4,180,180,jeep,ksa,5,26416.530000000002
Toyota Land Cruiser Pick Up 2021 4.0L Hard Top DLX 5-door (M/T),4.0,6,228,180,toyota,ksa,6,37446.3
Toyota Hilux 2021 2.8L S GLX Double Cab DSL M/T (4x4),2.8,4,174,180,toyota,ksa,5,39495.600000000006
Subaru XV 2021 2.0L-S EyeSight,2.0,4,150,194,subaru,ksa,5,31049.730000000003
SsangYong Korando 2021 1.5T GDI Comfort (FWD),1.5,4,163,221,ssang-yong,ksa,5,18900.0
SsangYong Korando 2021 1.5T GDI Limited (AWD),1.5,4,163,221,ssang-yong,ksa,5,24300.0
Toyota Hilux 2021 2.8L GLX Single Cab M/T (4x4),2.8,4,174,180,toyota,ksa,5,30615.300000000003
Nissan Urvan 2021 3-Seater Manual (4-Door),2.5,4,147,170,nissan,ksa,3,22410.0
Honda Pilot 2021 3.5 LX (2WD),3.5,4,280,175,honda,ksa,8,40333.950000000004
Mitsubishi Montero Sport 2021 3.0L GLS (4WD) top,3.0,6,215,182,mitsubishi,ksa,7,34317.0
Toyota Land Cruiser Pick Up 2021 4.0L DLX (M/T),4.0,6,228,180,toyota,ksa,3,38067.3
Toyota Camry 2021 3.5L Grande (298 HP),3.5,6,298,235,toyota,ksa,5,39371.4
Nissan Urvan 2021 6-Seater Manual (5-Door),2.5,4,147,170,nissan,ksa,6,24300.0
Mitsubishi Montero Sport 2021 3.0L GLS (4WD) premium,3.0,6,215,182,mitsubishi,ksa,7,37422.0
Toyota Camry 2021 2.5L Grande Hybrid (212 HP),2.5,4,212,200,toyota,ksa,5,39340.350000000006
Toyota Hilux 2021 2.4L S GLX Double Cab (4x4),2.4,4,147,170,toyota,ksa,5,39775.05
Suzuki Vitara 2021 1.6L GLX AWD,1.6,4,115,180,suzuki,ksa,5,24560.550000000003
Kia Cadenza 2021 3.3L GDi Top,3.3,6,284,235,kia,ksa,5,37154.700000000004
Chevrolet Equinox 2021 2.0T Premier (AWD),2.0,4,252,200,chevrolet,ksa,5,35910.0
Toyota Land Cruiser Pick Up 2021 4.0L DLX (M/T) w/ Winch,4.0,6,228,180,toyota,ksa,3,39681.9
Kia Sorento 2021 2.4L Top (FWD),2.4,4,170,189,kia,ksa,7,26865.0
Peugeot 3008 2021 1.6T GT Line,1.6,4,165,205,peugeot,ksa,5,33210.0
Toyota Hilux 2021 2.8L GLX Single Cab (4x4),2.8,4,174,175,toyota,ksa,5,31950.45
Toyota Land Cruiser Pick Up 2021 4.0L Super Deluxe Hard Top (M/T) w/ Winch,4.0,6,228,180,toyota,ksa,5,43834.5
Toyota Hilux 2021 2.8L S GLX Double Cab DLS (4x4),2.8,4,174,175,toyota,ksa,5,41265.450000000004
Kia Cadenza 2021 3.3L GDi Mid,3.3,6,284,235,kia,ksa,5,37154.700000000004
Toyota Hilux 2021 4.0L DC TRD (4x4),4.0,6,235,182,toyota,ksa,5,39495.600000000006
Toyota Land Cruiser Pick Up 2021 4.0L Double Cab Standard (M/T),4.0,6,228,180,toyota,ksa,6,39681.9
Changan CS75 2021 1.8T GDI Full Option (AWD),1.8,4,177,180,changan,ksa,5,26538.570000000003
GAC GS5 2021 1.5T GE,1.5,4,169,190,gac,ksa,5,22635.45
Toyota Land Cruiser Prado 2021 3.0L TX (Diesel),3.0,4,161,175,toyota,ksa,7,46419.75
Changan CS75 2021 1.8T GDI Full Option (2WD),1.8,4,177,180,changan,ksa,5,23464.620000000003
Mazda 6 2021 2.5L R w/Sunroof,2.5,4,185,220,mazda,ksa,5,31671.000000000004
Mazda CX-5 2021 2.5L GS (FWD),2.5,4,188,210,mazda,ksa,5,29313.9
Mazda CX-5 2021 2.5L Full Option (AWD),2.5,4,188,200,mazda,ksa,5,39055.5
Kia Sorento 2021 3.3L Base (FWD),3.3,6,290,200,kia,ksa,7,26325.0
Kia Sorento 2021 3.3L Base (AWD),3.3,6,290,200,kia,ksa,7,26865.0
Kia Sorento 2021 2.4L Base (AWD),2.4,4,170,189,kia,ksa,7,26325.0
Ford Escape 2021 2.5L S,2.5,4,168,180,ford,ksa,5,40540.5
Jeep Compass 2021 2.4L Trailhawk (4x4),2.4,4,180,180,jeep,ksa,5,29211.030000000002
Volkswagen Tiguan 2021 1.4 TSI Life,1.4,4,150,215,volkswagen,ksa,5,28371.33
Toyota Land Cruiser Pick Up 2021 4.0L Super DLX Limited (M/T),4.0,6,228,180,toyota,ksa,3,39992.4
Volkswagen Tiguan 2021 1.4 TSI Trend,1.4,4,150,215,volkswagen,ksa,5,24151.5
Jeep Compass 2021 2.4L Limited (4x4),2.4,4,180,180,jeep,ksa,5,36973.53
Honda CR-V 2021 Touring (AWD),2.4,4,184,200,honda,ksa,5,40799.700000000004
Kia Sorento 2021 2.4L Top (AWD),2.4,4,170,189,kia,ksa,7,29565.000000000004
Honda Odyssey J 2021 2.4 EX V,2.4,4,172,170,honda,ksa,7,40821.3
Peugeot 5008 2021 1.6T GT Line,1.6,4,180,219,peugeot,ksa,7,35181.0
Toyota Land Cruiser Prado 2021 2.7L TX,2.7,4,164,170,toyota,ksa,7,40644.450000000004
Kia Mohave 2021 3.8L Base,3.8,6,270,200,kia,ksa,7,36767.25
Chevrolet Camaro Coupe 2021 3.6L 1LT,3.6,6,335,250,chevrolet,ksa,4,43605.0
Toyota Fortuner 2021 4.0L VX1 (4X4),4.0,6,235,187,toyota,ksa,7,40954.950000000004
Toyota Hilux 2021 2.0L Double Cab 4x2,2.0,4,134,170,toyota,ksa,3,24746.850000000002
Toyota Fortuner 2021 4.0L VX2 (4X4),4.0,6,235,187,toyota,ksa,7,44432.55
Chevrolet Traverse 2021 3.6L LT (AWD),3.6,6,310,208,chevrolet,ksa,8,36450.0
Jeep Cherokee 2021 3.2L Longitude,3.2,6,271,185,jeep,ksa,5,32640.300000000003
Toyota Land Cruiser Pick Up 2021 4.0L Super DLX Limited (M/T) w/ Winch + AW,4.0,6,228,180,toyota,ksa,3,39992.4
Toyota Hilux 2021 2.7L Single Cab GLX (4x4),2.7,4,164,170,toyota,ksa,3,26734.050000000003
Chevrolet Malibu 2021 2.0L Turbo Premier,2.0,4,250,220,chevrolet,ksa,5,39036.600000000006
Jeep Wrangler 2021 3.6L V6 Sahara (2-Door),3.6,6,285,180,jeep,ksa,4,56224.530000000006
Ford Edge 2021 Ambient,2.0,4,250,200,ford,ksa,5,43065.0
Toyota Land Cruiser Prado 2021 2.7L TXL1,2.7,4,164,170,toyota,ksa,7,44587.8
Kia Grand Carnival 2021 3.5L GDI EX,3.5,6,290,210,kia,ksa,7,33412.5
Chevrolet Silverado 2021 4.3L V6 WT,5.3,6,285,180,chevrolet,ksa,6,34587.0
Kia Grand Carnival 2021 3.5L GDI SXL,3.5,6,290,210,kia,ksa,7,41798.43
Kia Grand Carnival 2021 3.5L GDI L,3.5,6,290,210,kia,ksa,7,26700.300000000003
Toyota Land Cruiser Prado 2021 3.0L TXL (Diesel),3.0,4,161,175,toyota,ksa,7,50052.600000000006
Chevrolet Traverse 2021 3.6L High Country (AWD),3.6,6,310,208,chevrolet,ksa,8,57915.00000000001
Mini Countryman 2021 Cooper,1.5,3,136,200,mini,ksa,5,46777.5
Nissan Altima 2021 2.5 SL,2.5,4,188,220,nissan,ksa,5,34147.71
GMC Terrain Denali 2021 2.0T (AWD),2.0,4,252,200,gmc,ksa,5,41526.270000000004
Chevrolet Silverado 2021 2.7 Turbo LT,2.7,4,310,180,chevrolet,ksa,6,43713.0
Toyota Fortuner 2021 4.0L VX3 (4X4),4.0,6,235,187,toyota,ksa,7,45426.15
Chevrolet Traverse 2021 3.6L LT Full Option (AWD),3.6,6,310,208,chevrolet,ksa,8,46056.600000000006
Chevrolet Traverse 2021 3.6L Premium (AWD),3.6,6,310,208,chevrolet,ksa,8,50490.0
Jeep Cherokee 2021 3.2L Limited,3.2,6,271,185,jeep,ksa,5,37689.3
Jeep Wrangler Unlimited 2021 3.6L V6 Sport,3.6,6,285,185,jeep,ksa,5,47841.030000000006
Dodge Challenger 2021 3.6L SXT,3.6,6,305,200,dodge,ksa,5,38238.75
Nissan Maxima 2021 3.5L S,3.5,6,300,211,nissan,ksa,5,29740.500000000004
Toyota Land Cruiser Prado 2021 4.0L V6 TXL1,4.0,6,271,200,toyota,ksa,7,51356.700000000004
Honda Pilot 2021 3.5L EX (AWD),3.5,4,280,175,honda,ksa,8,51201.450000000004
Mazda CX-9 2021 2.5T Signature Edition (AWD),2.5,4,230,210,mazda,ksa,7,47192.490000000005
Ford Ranger 2021 3.2L Wild Trak 4X4,3.2,5,200,175,ford,ksa,5,52524.450000000004
Jeep Wrangler 2021 3.6L V6 Rubicon X (2-Door),3.6,6,285,180,jeep,ksa,4,60882.030000000006
Ford Ranger 2021 2.5L Double Cab (Base) Hi-Rider 4X4 M/T,2.5,4,164,170,ford,ksa,5,52524.450000000004
Ford Ranger 2021 2.2L Double Cab (Base) Hi-Rider 4X4 M/T,2.2,4,118,160,ford,ksa,5,52524.450000000004
Skoda Superb 2021 2.0 TSI Style Plus,2.0,4,220,245,skoda,ksa,5,37422.0
Skoda Superb 2021 2.0 TSI Style,2.0,4,220,245,skoda,ksa,5,32120.550000000003
Ford Ranger 2021 2.5L Double Cab (Base) Hi-Rider 4X2 M/T,2.5,4,164,170,ford,ksa,5,52524.450000000004
Ford Ranger 2021 2.5L Double Cab (Base) Low-Rider 4X2 M/T,2.5,4,164,170,ford,ksa,5,52524.450000000004
Jeep Grand Cherokee 2021 3.6L Laredo,3.6,6,290,190,jeep,ksa,5,43804.530000000006
Chevrolet Silverado 2021 5.3 V8 RST,5.3,4,355,180,chevrolet,ksa,6,47034.0
Haval H9 2021 Super Dignity,2.0,4,248,200,haval,ksa,7,35083.53
Nissan Maxima 2021 3.5L SV,3.5,6,300,211,nissan,ksa,5,39150.0
Chrysler 300S 2021 5.7L V8 Luxury,5.7,8,363,234,chrysler,ksa,5,51566.76
Toyota Land Cruiser 2021 4.0L GXR1,4.0,6,271,200,toyota,ksa,8,55423.44
Haval H9 2021 Dignity,2.0,4,248,200,haval,ksa,7,33220.53
Chevrolet Camaro Coupe 2021 3.6L 3LT,3.6,6,335,250,chevrolet,ksa,4,52717.5
Haval H9 2021 Comfort,2.0,4,248,200,haval,ksa,7,30115.530000000002
Toyota Land Cruiser Prado 2021 4.0L V6 VX1,4.0,6,271,200,toyota,ksa,7,55237.950000000004
Dodge Durango 2021 3.6L GT(RWD),3.6,6,295,197,dodge,ksa,7,45841.950000000004
Dodge Challenger 2021 3.6L Supertrack S,3.6,6,305,200,dodge,ksa,5,56875.50000000001
Ford Explorer 2021 3.5L V6 Base (AWD),3.5,4,290,173,ford,ksa,7,55642.950000000004
Ford Explorer 2021 3.5L V6 Base,3.5,4,290,173,ford,ksa,7,55642.950000000004
Jeep Wrangler Unlimited 2021 3.6L V6 Sahara,3.6,6,285,185,jeep,ksa,5,56224.530000000006
Volkswagen Tiguan 2021 2.0L R-Line,2.0,4,220,220,volkswagen,ksa,5,35025.21
Chevrolet Silverado 2021 5.3 V8 Trail Boss,5.3,8,355,172,chevrolet,ksa,6,49464.0
Kia Mohave 2021 3.8L Top,3.8,6,270,200,kia,ksa,7,49864.950000000004
Volkswagen Tiguan 2021 2.0 TSI Life,2.0,4,180,220,volkswagen,ksa,5,31307.31
Land Rover Defender 2021 90 SE (P300),2.0,4,300,191,land-rover,ksa,5,78308.1
Volkswagen Tiguan 2021 2.0 TSI Elegance,2.0,4,180,220,volkswagen,ksa,5,34222.770000000004
Peugeot 508 2021 1.6T Allure,1.6,4,165,220,peugeot,ksa,5,31050.000000000004
Dodge Charger 2021 3.6L GT Premium,3.6,6,300,210,dodge,ksa,5,46777.5
Land Rover Defender 2021 90 X (P400),3.0,6,400,208,land-rover,ksa,5,118579.95000000001
Audi Q3 2021 35 TFSI quattro (150 HP),1.4,4,150,217,audi,ksa,5,55836.00000000001
Land Rover Defender 2021 90 X V8 (P525),5.0,8,517,240,land-rover,ksa,5,174594.15000000002
Ford Expedition 2021 3.5L EcoBoost Platinum,3.5,6,400,190,ford,ksa,8,57870.450000000004
Kia Sorento 2021 3.3L Top (AWD),3.3,6,290,200,kia,ksa,7,35721.0
Land Rover Defender 2021 90 HSE (P400),3.0,6,400,208,land-rover,ksa,5,99391.05
Kia Sorento 2021 3.3L Mid Option (AWD),3.3,6,265,200,kia,ksa,7,32130.000000000004
Dodge Charger 2021 3.6L GT,3.6,6,300,210,dodge,ksa,5,39604.950000000004
Jeep Wrangler Unlimited 2021 3.6L V6 Rubicon,3.6,6,285,185,jeep,ksa,5,61503.030000000006
Lexus ES 2021 300 Hybrid Executive,2.5,4,214,230,lexus,ksa,5,67906.35
Lexus ES 2021 350 Elite,3.5,6,302,230,lexus,ksa,5,64584.00000000001
Lexus ES 2021 350 Exclusive,3.5,6,302,230,lexus,ksa,5,70731.90000000001
Infiniti Q50 2021 3.0T Luxe,3.0,6,300,250,infiniti,ksa,5,45244.170000000006
Infiniti Q50 2021 3.0T Sport,3.0,6,300,250,infiniti,ksa,5,51276.780000000006
Lexus ES 2021 250 Elegant,2.5,4,204,207,lexus,ksa,5,49555.8
Lexus ES 2021 250 Excellence Plus,2.5,4,204,207,lexus,ksa,5,62876.25000000001
Lexus ES 2021 300 Hybrid,2.5,4,214,230,lexus,ksa,5,51077.25
Toyota Land Cruiser 2021 4.0L GXR3,4.0,6,271,200,toyota,ksa,8,69655.68000000001
Toyota Land Cruiser 2021 4.0L GXR2,4.0,6,271,200,toyota,ksa,8,60157.350000000006
GMC Acadia 2021 3.6L SLT2 (AWD),3.6,6,310,210,gmc,ksa,7,47655.0
Lexus ES 2021 300 Hybrid Plus,2.5,4,214,230,lexus,ksa,5,61230.600000000006
Chevrolet Suburban 2021 5.3L LS 2WD,5.3,8,355,175,chevrolet,ksa,9,59481.00000000001
Infiniti Q50 2021 3.0T Sensory,3.0,6,300,250,infiniti,ksa,5,48260.61
Toyota Land Cruiser 2021 4.5L GXR1 Diesel,4.5,8,232,210,toyota,ksa,8,61909.380000000005
GMC Acadia Denali 2021 3.6L V6 (AWD),3.6,6,310,210,gmc,ksa,7,54486.0
Chevrolet Silverado 2021 5.3 V8 LTZ,5.3,8,355,180,chevrolet,ksa,6,60723.00000000001
Toyota Land Cruiser 2021 4.5L GXR3 Diesel,4.5,8,232,210,toyota,ksa,8,74942.82
Toyota Land Cruiser 2021 4.5L GXR2 Diesel,4.5,8,232,210,toyota,ksa,8,66797.19
Mini Hatch 2021 5-Door Cooper,1.5,3,136,207,mini,ksa,5,42507.450000000004
Mini Hatch 2021 3-Door Cooper,1.5,3,136,210,mini,ksa,4,40954.950000000004
Audi A4 2021 30 TFSI Basic (150 HP),1.4,4,150,210,audi,ksa,5,51054.3
Audi A4 2021 30 TFSI Sport (150 HP),1.4,4,150,210,audi,ksa,5,58509.00000000001
Mini Convertible 2021 Cooper,1.5,3,136,205,mini,ksa,4,50490.0
Dodge Charger 2021 5.7L R/T Premium,5.7,8,370,250,dodge,ksa,5,48960.450000000004
Chrysler 300C 2021 3.6L V6 Limited,3.6,4,292,210,chrysler,ksa,5,42251.76
Jeep Grand Cherokee 2021 3.6L Summit,3.6,6,290,190,jeep,ksa,5,65539.53
Lexus NX 2021 300 Elegant,2.0,4,235,200,lexus,ksa,5,50859.9
Subaru WRX 2021 2.5L STi RG Package (M/T),2.5,4,300,250,subaru,ksa,5,37799.73
Jeep Grand Cherokee 2021 3.6L Limited,3.6,6,290,190,jeep,ksa,5,53119.530000000006
Ford Edge 2021 ST,2.7,4,335,221,ford,ksa,5,66825.0
Dodge Charger 2021 5.7L R/T,5.7,8,370,250,dodge,ksa,5,42723.450000000004
Nissan Patrol Safari 2021 Safari M/T,4.8,6,280,190,nissan,ksa,7,42444.0
Chevrolet Camaro Coupe 2021 6.2L SS (A/T),6.2,8,455,250,chevrolet,ksa,4,68121.0
Lexus ES 2021 350 F-Sport,3.5,6,362,221,lexus,ksa,5,68589.45000000001
Mercedes-Benz A-Class 2021 A 200,1.3,4,163,225,mercedes-benz,ksa,5,43629.3
Nissan Patrol Safari 2021 Super Safari M/T,4.8,6,280,190,nissan,ksa,7,48600.0
Audi A5 Coupe 2021 40 TFSI Design (190 HP),2.0,4,190,240,audi,ksa,4,69795.0
Nissan Patrol Safari 2021 Safari A/T,4.8,6,280,190,nissan,ksa,7,44010.0
Ford Expedition 2021 3.5L EcoBoost XLT,3.5,4,385,185,ford,ksa,8,70344.45000000001
Mini Hatch 2021 5-Door Cooper S,2.0,4,192,235,mini,ksa,5,49338.450000000004
Mercedes-Benz GLA 2021 250 4MATIC,2.0,4,211,230,mercedes-benz,ksa,5,50868.810000000005
BMW X1 2021 sDrive20i,2.0,4,192,225,bmw,ksa,5,49005.0
Mercedes-Benz CLA-Class 2021 CLA 250,2.0,4,211,240,mercedes-benz,ksa,5,50490.0
Audi A5 Coupe 2021 40 TFSI Sport (190 HP),2.0,4,190,240,audi,ksa,4,73953.0
Mini Hatch 2021 3-Door Cooper S,2.0,4,192,235,mini,ksa,4,49338.450000000004
Chevrolet Silverado 2021 6.2L V8 High Country,6.2,8,420,200,chevrolet,ksa,5,71118.0
Ford Explorer 2021 3.5L V6 LTD (AWD) Full Option,3.5,4,290,173,ford,ksa,7,71235.45000000001
Mini Countryman 2021 Cooper S,2.0,4,189,222,mini,ksa,5,50490.0
Dodge Charger 2021 6.4L R/T Scatpack,6.4,8,485,281,dodge,ksa,5,56430.00000000001
Mercedes-Benz C-Class 2021 C 180,1.6,4,156,207,mercedes-benz,ksa,5,49005.0
Toyota Land Cruiser 2021 4.6L GXR3,4.6,8,304,200,toyota,ksa,8,75987.99
Toyota Land Cruiser 2021 4.6L GXR3 LS,4.6,8,304,200,toyota,ksa,8,77586.39
Ford Expedition EL 2021 3.5L EcoBoost XLT,3.5,4,365,160,ford,ksa,8,73462.95000000001
Porsche 718 2021 Cayman S,2.5,4,350,285,porsche,ksa,2,85779.27
Mercedes-Benz C-Class 2021 C 200,2.0,4,204,245,mercedes-benz,ksa,5,57950.37
BMW 2 Series Coupe 2021 220i,2.0,4,184,230,bmw,ksa,4,51975.0
Land Rover Discovery Sport 2021 2.0T R-Dynamic S (P200) (AWD),2.0,4,197,207,land-rover,ksa,5,73710.0
Jaguar XE 2021 2.0T HSE (250 PS),2.0,4,247,250,jaguar,ksa,5,69210.45000000001
Jaguar XE 2021 2.0T SE (250 PS),2.0,4,247,250,jaguar,ksa,5,66478.05
Jaguar XE 2021 2.0T S (250 PS),2.0,4,247,250,jaguar,ksa,5,61944.75000000001
Chevrolet Suburban 2021 5.3L Premium 4WD,5.3,4,355,175,chevrolet,ksa,9,82890.0
Mercedes-Benz C-Class 2021 C 43 AMG 4MATIC,3.0,4,520,221,mercedes-benz,ksa,5,81297.54000000001
Mercedes-Benz SLC 2021 200,2.0,4,184,237,mercedes-benz,ksa,2,57915.00000000001
Mercedes-Benz C-Class 2021 C 63 S,4.0,4,510,290,mercedes-benz,ksa,5,106842.78000000001
Toyota Land Cruiser 2021 5.7L VXR1,5.7,8,362,220,toyota,ksa,8,83918.97
BMW 5 Series 2021 530i,2.0,4,252,250,bmw,ksa,5,80797.5
Lexus IS 2021 300 Elegant (RWD),2.0,4,241,230,lexus,ksa,5,48600.0
Lexus IS 2021 300 Excellence (RWD),2.0,4,241,230,lexus,ksa,5,54594.0
BMW 5 Series 2021 520i,2.0,4,184,235,bmw,ksa,5,55080.0
Ford F-150 Raptor 2021 3.5L EcoBoost Super Cab (Mid Range),3.5,4,422,170,ford,ksa,5,83160.0
BMW 2 Series Convertible 2021 220i,2.0,4,184,226,bmw,ksa,4,54351.0
Land Rover Defender 2021 110 X V8 (P525),5.0,8,517,240,land-rover,ksa,5,179841.6
Land Rover Defender 2021 110 HSE (P400),3.0,6,400,208,land-rover,ksa,5,106315.20000000001
Land Rover Defender 2021 110 SE (P400),3.0,6,400,208,land-rover,ksa,5,87157.35
Land Rover Defender 2021 110 X (P400),3.0,6,400,208,land-rover,ksa,5,123299.55
BMW Z4 Roadster 2021 sDrive20i,2.0,4,197,240,bmw,ksa,2,73507.5
BMW Z4 Roadster 2021 sDrive30i,2.0,4,258,250,bmw,ksa,2,82417.5
Land Rover Discovery 2021 3.0L R-Dynamic HSE (360 HP),3.0,6,355,209,land-rover,ksa,7,105156.90000000001
BMW 4 Series Coupe 2021 430i,2.0,4,252,250,bmw,ksa,4,65610.0
Mercedes-Benz GLC-Class 2021 GLC 250 4MATIC,2.0,4,211,222,mercedes-benz,ksa,5,57854.79
Subaru WRX 2021 2.0L EX Package (M/T),2.0,4,268,250,subaru,ksa,5,53460.0
BMW 4 Series Gran Coupe 2021 430i,2.0,4,252,250,bmw,ksa,4,71577.0
BMW 4 Series Gran Coupe 2021 420i,2.0,4,184,236,bmw,ksa,4,52866.0
